t,i,q,dq,q_des,dq_des
14.101056,0,0.028570,0.935454,0.093076,0.000000
14.103058,0,0.030488,0.867246,0.094866,0.000000
14.105059,0,0.032405,0.967498,0.096652,0.000000
14.107058,0,0.034323,0.963378,0.098433,0.000000
14.109057,0,0.035857,0.932708,0.100210,0.000000
14.111056,0,0.037774,0.894256,0.101982,0.000000
14.113058,0,0.039308,0.917602,0.103753,0.000000
14.115058,0,0.041226,0.877317,0.105518,0.000000
14.117055,0,0.043143,0.905242,0.107277,0.000000
14.119058,0,0.045061,0.942321,0.109036,0.000000
14.121058,0,0.046595,0.841611,0.110788,0.000000
14.123057,0,0.048512,0.921264,0.112536,0.000000
14.125054,0,0.050048,0.868619,0.114277,0.000000
14.127055,0,0.051965,0.867704,0.116017,0.000000
14.129058,0,0.053883,0.923095,0.117754,0.000000
14.131058,0,0.055417,0.890136,0.119483,0.000000
14.133059,0,0.057334,0.877317,0.121209,0.000000
14.135057,0,0.059252,0.938659,0.122928,0.000000
14.137056,0,0.060785,0.859464,0.124643,0.000000
14.139057,0,0.062703,0.937743,0.126354,0.000000
14.141056,0,0.064237,0.868619,0.128058,0.000000
14.143057,0,0.066538,0.920348,0.129759,0.000000
14.145058,0,0.068072,0.886931,0.131455,0.000000
14.147058,0,0.069989,0.893340,0.133145,0.000000
14.149056,0,0.071523,0.923095,0.134829,0.000000
14.151056,0,0.073057,0.905242,0.136508,0.000000
14.153057,0,0.074975,0.835202,0.138183,0.000000
14.155057,0,0.076892,0.881438,0.139851,0.000000
14.157057,0,0.078426,0.851682,0.141514,0.000000
14.159057,0,0.079960,0.875028,0.143171,0.000000
14.161057,0,0.081878,0.858548,0.144823,0.000000
14.163057,0,0.083412,0.838864,0.146469,0.000000
14.165056,0,0.085329,0.866330,0.148108,0.000000
14.167060,0,0.086863,0.876401,0.149746,0.000000
14.169057,0,0.088781,0.823300,0.151371,0.000000
14.171057,0,0.090315,0.867246,0.152994,0.000000
14.173059,0,0.092232,0.869992,0.154612,0.000000
14.175056,0,0.094150,0.860837,0.156220,0.000000
14.177056,0,0.095684,0.848477,0.157823,0.000000
14.179056,0,0.097601,0.836118,0.159421,0.000000
14.181058,0,0.099135,0.906615,0.161014,0.000000
14.183058,0,0.101052,0.859922,0.162599,0.000000
14.185058,0,0.102586,0.851682,0.164177,0.000000
14.187057,0,0.104504,0.869535,0.165749,0.000000
14.189057,0,0.106038,0.804990,0.167314,0.000000
14.191057,0,0.107572,0.836118,0.168873,0.000000
14.193170,0,0.109106,0.764707,0.170512,0.000000
14.195145,0,0.111023,0.869535,0.172038,0.000000
14.197058,0,0.112557,0.801786,0.173509,0.000000
14.199058,0,0.114091,0.750514,0.175041,0.000000
14.201057,0,0.116009,0.848935,0.176566,0.000000
14.203056,0,0.117543,0.809110,0.178083,0.000000
14.205057,0,0.119077,0.787137,0.179594,0.000000
14.207057,0,0.120994,0.809568,0.181097,0.000000
14.209058,0,0.122528,0.817807,0.182594,0.000000
14.211058,0,0.124446,0.893340,0.184084,0.000000
14.213058,0,0.125980,0.765164,0.185565,0.000000
14.215056,0,0.127514,0.767453,0.187039,0.000000
14.217058,0,0.129048,0.851224,0.188507,0.000000
14.219057,0,0.130965,0.823300,0.189966,0.000000
14.221058,0,0.132499,0.833371,0.191419,0.000000
14.223057,0,0.134417,0.859464,0.192863,0.000000
14.225057,0,0.135951,0.837033,0.194300,0.000000
14.227057,0,0.137485,0.845273,0.195730,0.000000
14.229057,0,0.139019,0.821012,0.197151,0.000000
14.231057,0,0.140552,0.821012,0.198565,0.000000
14.233057,0,0.142086,0.738155,0.199970,0.000000
14.235057,0,0.144004,0.809110,0.201368,0.000000
14.237057,0,0.145154,0.787137,0.202758,0.000000
14.239058,0,0.146688,0.824216,0.204140,0.000000
14.241056,0,0.148607,0.784391,0.205514,0.000000
14.243057,0,0.150141,0.792630,0.206880,0.000000
14.245059,0,0.151675,0.739986,0.208239,0.000000
14.247056,0,0.153209,0.833371,0.209586,0.000000
14.249057,0,0.154743,0.859922,0.210927,0.000000
14.251058,0,0.156277,0.793088,0.212260,0.000000
14.253058,0,0.157811,0.765622,0.213585,0.000000
14.255057,0,0.159345,0.798581,0.214900,0.000000
14.257058,0,0.160879,0.774778,0.216208,0.000000
14.259057,0,0.162413,0.751430,0.217506,0.000000
14.261057,0,0.164331,0.762876,0.218796,0.000000
14.263058,0,0.165481,0.774778,0.220078,0.000000
14.265059,0,0.167015,0.761043,0.221352,0.000000
14.267057,0,0.168549,0.735866,0.222614,0.000000
14.269057,0,0.170083,0.752803,0.223870,0.000000
14.271057,0,0.171617,0.765622,0.225116,0.000000
14.273057,0,0.173151,0.713435,0.226353,0.000000
14.275057,0,0.174302,0.679103,0.227581,0.000000
14.277057,0,0.175836,0.742275,0.228801,0.000000
14.279057,0,0.177370,0.713893,0.230011,0.000000
14.281057,0,0.178520,0.783475,0.231213,0.000000
14.283057,0,0.180437,0.746394,0.232405,0.000000
14.285058,0,0.181588,0.672237,0.233588,0.000000
14.287058,0,0.183122,0.708400,0.234762,0.000000
14.289057,0,0.184656,0.791715,0.235925,0.000000
14.291057,0,0.185806,0.693294,0.237080,0.000000
14.293057,0,0.187340,0.707942,0.238226,0.000000
14.295057,0,0.188491,0.770658,0.239363,0.000000
14.297058,0,0.190408,0.770658,0.240490,0.000000
14.299057,0,0.191559,0.771115,0.241606,0.000000
14.301058,0,0.193093,0.743648,0.242715,0.000000
14.303057,0,0.194627,0.724422,0.243812,0.000000
14.305055,0,0.195777,0.669032,0.244899,0.000000
14.307057,0,0.197311,0.667659,0.245980,0.000000
14.309057,0,0.198462,0.668575,0.247048,0.000000
14.311056,0,0.199996,0.726253,0.248107,0.000000
14.313057,0,0.200379,0.700618,0.249157,0.000000
14.315057,0,0.202680,0.630121,0.250196,0.000000
14.317054,0,0.203831,0.649806,0.251224,0.000000
14.319057,0,0.205365,0.617303,0.252246,0.000000
14.321054,0,0.206515,0.647060,0.253254,0.000000
14.323058,0,0.208049,0.672694,0.254256,0.000000
14.325058,0,0.209200,0.553216,0.255245,0.000000
14.327058,0,0.210350,0.616388,0.256225,0.000000
14.329056,0,0.211501,0.589837,0.257193,0.000000
14.331058,0,0.213035,0.583887,0.258153,0.000000
14.333057,0,0.214185,0.626001,0.259102,0.000000
14.335057,0,0.215336,0.647517,0.260041,0.000000
14.337057,0,0.216870,0.680019,0.260969,0.000000
14.339057,0,0.218020,0.650264,0.261887,0.000000
14.341058,0,0.219171,0.665828,0.262796,0.000000
14.343058,0,0.220704,0.689174,0.263693,0.000000
14.345057,0,0.221855,0.620050,0.264580,0.000000
14.347057,0,0.223005,0.615472,0.265456,0.000000
14.349059,0,0.224156,0.665370,0.266323,0.000000
14.351058,0,0.225690,0.642480,0.267178,0.000000
14.353057,0,0.226840,0.680019,0.268022,0.000000
14.355057,0,0.227991,0.608148,0.268857,0.000000
14.357058,0,0.229141,0.614099,0.269681,0.000000
14.359056,0,0.230675,0.595788,0.270493,0.000000
14.361057,0,0.231826,0.609521,0.271296,0.000000
14.363057,0,0.232976,0.622796,0.272087,0.000000
14.365060,0,0.233743,0.605401,0.272869,0.000000
14.367058,0,0.235277,0.610437,0.273638,0.000000
14.369058,0,0.236044,0.517509,0.274397,0.000000
14.371057,0,0.237195,0.567407,0.275145,0.000000
14.373057,0,0.238345,0.510643,0.275883,0.000000
14.375057,0,0.239112,0.529870,0.276609,0.000000
14.377057,0,0.240263,0.504692,0.277325,0.000000
14.379057,0,0.241413,0.510643,0.278029,0.000000
14.381057,0,0.242564,0.534906,0.278723,0.000000
14.383057,0,0.243331,0.467613,0.279405,0.000000
14.385056,0,0.244481,0.532159,0.280077,0.000000
14.387057,0,0.245248,0.507438,0.280737,0.000000
14.389057,0,0.246400,0.488212,0.281387,0.000000
14.391056,0,0.247167,0.451591,0.282025,0.000000
14.393057,0,0.248318,0.533075,0.282652,0.000000
14.395057,0,0.249085,0.460746,0.283268,0.000000
14.397058,0,0.250235,0.508354,0.283873,0.000000
14.399058,0,0.251386,0.512474,0.284466,0.000000
14.401058,0,0.252153,0.494621,0.285048,0.000000
14.403058,0,0.253303,0.496452,0.285619,0.000000
14.405057,0,0.254070,0.529413,0.286178,0.000000
14.407058,0,0.255221,0.469444,0.286727,0.000000
14.409058,0,0.256371,0.516593,0.287264,0.000000
14.411057,0,0.257138,0.493248,0.287789,0.000000
14.413057,0,0.257905,0.506523,0.288303,0.000000
14.415058,0,0.259055,0.464408,0.288806,0.000000
14.417059,0,0.259822,0.438774,0.289298,0.000000
14.419058,0,0.260973,0.428245,0.289778,0.000000
14.421057,0,0.261740,0.430992,0.290246,0.000000
14.423057,0,0.262507,0.442436,0.290703,0.000000
14.425057,0,0.263274,0.383382,0.291148,0.000000
14.427057,0,0.264041,0.410850,0.291582,0.000000
14.429058,0,0.264808,0.338979,0.292005,0.000000
14.431057,0,0.265575,0.342184,0.292415,0.000000
14.433058,0,0.266342,0.339437,0.292815,0.000000
14.435058,0,0.267109,0.377432,0.293203,0.000000
14.437057,0,0.267492,0.274891,0.293579,0.000000
14.439057,0,0.268259,0.343557,0.293943,0.000000
14.441059,0,0.269026,0.346304,0.294296,0.000000
14.443057,0,0.269410,0.330740,0.294637,0.000000
14.445057,0,0.269793,0.235065,0.294967,0.000000
14.447057,0,0.270560,0.273060,0.295285,0.000000
14.449058,0,0.270944,0.227283,0.295591,0.000000
14.451057,0,0.271327,0.225910,0.295886,0.000000
14.453057,0,0.271711,0.233692,0.296168,0.000000
14.455057,0,0.272478,0.226368,0.296439,0.000000
14.457057,0,0.272861,0.233692,0.296699,0.000000
14.459057,0,0.273245,0.191578,0.296946,0.000000
14.461057,0,0.273628,0.212635,0.297182,0.000000
14.463057,0,0.274395,0.240101,0.297406,0.000000
14.465057,0,0.274779,0.262989,0.297619,0.000000
14.467057,0,0.275162,0.231403,0.297820,0.000000
14.469056,0,0.275929,0.269397,0.298008,0.000000
14.471057,0,0.276313,0.234150,0.298185,0.000000
14.473063,0,0.276696,0.271686,0.298351,0.000000
14.475058,0,0.277080,0.157701,0.298504,0.000000
14.477058,0,0.277463,0.205311,0.298646,0.000000
14.479057,0,0.278230,0.246052,0.298776,0.000000
14.481057,0,0.278614,0.255207,0.298894,0.000000
14.483058,0,0.278997,0.219501,0.299000,0.000000
14.485058,0,0.279381,0.220417,0.299094,0.000000
14.487057,0,0.280148,0.245594,0.299177,0.000000
14.489058,0,0.280148,0.203480,0.299248,0.000000
14.491057,0,0.280915,0.214008,0.299306,0.000000
14.493059,0,0.281298,0.261616,0.299353,0.000000
14.495058,0,0.281682,0.240101,0.299389,0.000000
14.497058,0,0.282065,0.195698,0.299412,0.000000
14.499057,0,0.282832,0.159990,0.299423,0.000000
14.501058,0,0.283216,0.221332,0.299423,0.000000
14.503057,0,0.283599,0.241474,0.299411,0.000000
14.505058,0,0.283983,0.235523,0.299387,0.000000
14.507058,0,0.284366,0.201648,0.299351,0.000000
14.509059,0,0.285133,0.204395,0.299303,0.000000
14.511069,0,0.285517,0.188373,0.299243,0.000000
14.513057,0,0.285900,0.230945,0.299172,0.000000
14.515058,0,0.286284,0.244678,0.299089,0.000000
14.517057,0,0.286667,0.150835,0.298994,0.000000
14.519057,0,0.287434,0.334859,0.298887,0.000000
14.521054,0,0.287434,0.188373,0.298769,0.000000
14.523057,0,0.288201,0.218128,0.298638,0.000000
14.525058,0,0.288201,0.156786,0.298496,0.000000
14.527058,0,0.288968,0.208057,0.298342,0.000000
14.529057,0,0.288968,0.218128,0.298176,0.000000
14.531057,0,0.289352,0.188373,0.297998,0.000000
14.533055,0,0.289735,0.124285,0.297809,0.000000
14.535057,0,0.290119,0.194782,0.297607,0.000000
14.537054,0,0.290502,0.160448,0.297394,0.000000
14.539054,0,0.290502,0.127489,0.297170,0.000000
14.541054,0,0.290886,0.111925,0.296933,0.000000
14.543056,0,0.290886,0.072100,0.296685,0.000000
14.545054,0,0.291269,0.120165,0.296425,0.000000
14.547058,0,0.291269,0.138018,0.296152,0.000000
14.549054,0,0.291653,0.066149,0.295869,0.000000
14.551054,0,0.291653,0.063402,0.295574,0.000000
14.553060,0,0.291653,-0.025864,0.295267,0.000000
14.555058,0,0.291653,0.060655,0.294948,0.000000
14.557055,0,0.291653,0.045547,0.294618,0.000000
14.559056,0,0.291653,0.027237,0.294276,0.000000
14.561056,0,0.291653,-0.030900,0.293923,0.000000
14.563058,0,0.291653,-0.073014,0.293557,0.000000
14.565058,0,0.291653,-0.044633,0.293181,0.000000
14.567058,0,0.291653,-0.033189,0.292792,0.000000
14.569055,0,0.291653,-0.056077,0.292393,0.000000
14.571057,0,0.291653,-0.017166,0.291981,0.000000
14.573058,0,0.291269,-0.046464,0.291558,0.000000
14.575056,0,0.291653,-0.016708,0.291123,0.000000
14.577057,0,0.291269,-0.036393,0.290677,0.000000
14.579057,0,0.291269,-0.057908,0.290220,0.000000
14.581057,0,0.291269,-0.095903,0.289750,0.000000
14.583055,0,0.291269,-0.014877,0.289270,0.000000
14.585055,0,0.291269,0.022659,0.288778,0.000000
14.587055,0,0.291269,-0.061570,0.288275,0.000000
14.589057,0,0.291269,-0.051957,0.287760,0.000000
14.591056,0,0.290886,-0.066606,0.287234,0.000000
14.593057,0,0.291269,-0.042802,0.286696,0.000000
14.595055,0,0.291269,0.018997,0.286148,0.000000
14.597057,0,0.291269,0.025864,0.285587,0.000000
14.599055,0,0.290886,-0.129320,0.285016,0.000000
14.601059,0,0.290886,0.036392,0.284432,0.000000
14.603058,0,0.290886,-0.037309,0.283838,0.000000
14.605055,0,0.290886,-0.100023,0.283234,0.000000
14.607055,0,0.290886,-0.034562,0.282617,0.000000
14.609056,0,0.290886,-0.004349,0.281989,0.000000
14.611055,0,0.290502,-0.040513,0.281351,0.000000
14.613054,0,0.290502,-0.085374,0.280701,0.000000
14.615057,0,0.290502,-0.039597,0.280039,0.000000
14.617063,0,0.290502,-0.044175,0.279365,0.000000
14.619056,0,0.290502,-0.026321,0.278684,0.000000
14.621057,0,0.290119,-0.085832,0.277990,0.000000
14.623057,0,0.290119,-0.002060,0.277284,0.000000
14.625057,0,0.290119,-0.072099,0.276568,0.000000
14.627058,0,0.290119,-0.059739,0.275841,0.000000
14.629059,0,0.290119,-0.029984,0.275102,0.000000
14.631059,0,0.289735,-0.074845,0.274353,0.000000
14.633060,0,0.289735,-0.034562,0.273593,0.000000
14.635059,0,0.289735,-0.029068,0.272823,0.000000
14.637060,0,0.289735,-0.064774,0.272041,0.000000
14.639059,0,0.289352,-0.089037,0.271249,0.000000
14.641060,0,0.289735,-0.077134,0.270446,0.000000
14.643061,0,0.289352,-0.077134,0.269632,0.000000
14.645058,0,0.289352,-0.058366,0.268809,0.000000
14.647057,0,0.289352,-0.005722,0.267975,0.000000
14.649058,0,0.289352,-0.097277,0.267128,0.000000
14.651057,0,0.289352,-0.056535,0.266273,0.000000
14.653057,0,0.288968,-0.088121,0.265406,0.000000
14.655058,0,0.288968,-0.000229,0.264529,0.000000
14.657058,0,0.288585,-0.113756,0.263641,0.000000
14.659058,0,0.288585,-0.019455,0.262744,0.000000
14.661057,0,0.288585,-0.068437,0.261835,0.000000
14.663057,0,0.288585,-0.055161,0.260917,0.000000
14.665058,0,0.288201,-0.047379,0.259987,0.000000
14.667057,0,0.288201,-0.011215,0.259048,0.000000
14.669057,0,0.288201,-0.062943,0.258099,0.000000
14.671057,0,0.288201,-0.054246,0.257139,0.000000
14.673058,0,0.287818,-0.118791,0.256169,0.000000
14.675056,0,0.287434,-0.114214,0.255189,0.000000
14.677058,0,0.287434,-0.119249,0.254198,0.000000
14.679057,0,0.287434,-0.074387,0.253198,0.000000
14.681057,0,0.287051,-0.122911,0.252188,0.000000
14.683057,0,0.287051,-0.122454,0.251168,0.000000
14.685058,0,0.287051,-0.109178,0.250137,0.000000
14.687057,0,0.286667,-0.087663,0.249098,0.000000
14.689057,0,0.286667,-0.126573,0.248047,0.000000
14.691057,0,0.286284,-0.108263,0.246988,0.000000
14.693057,0,0.286284,-0.046006,0.245918,0.000000
14.695058,0,0.285900,-0.074845,0.244838,0.000000
14.697058,0,0.285900,-0.110552,0.243749,0.000000
14.699059,0,0.285900,-0.060197,0.242650,0.000000
14.701058,0,0.285517,-0.119249,0.241542,0.000000
14.703056,0,0.285133,-0.088579,0.240426,0.000000
14.705058,0,0.285133,-0.075761,0.239297,0.000000
14.707058,0,0.284750,-0.092241,0.238161,0.000000
14.709054,0,0.284750,-0.105059,0.237017,0.000000
14.711060,0,0.284366,-0.114672,0.235858,0.000000
14.713057,0,0.283983,-0.179675,0.234695,0.000000
14.715055,0,0.283983,-0.086289,0.233521,0.000000
14.717057,0,0.283599,-0.194323,0.232337,0.000000
14.719056,0,0.283216,-0.121080,0.231145,0.000000
14.721057,0,0.283216,-0.162738,0.229943,0.000000
14.723058,0,0.282449,-0.208057,0.228731,0.000000
14.725057,0,0.282449,-0.220875,0.227512,0.000000
14.727057,0,0.282065,-0.211262,0.226282,0.000000
14.729057,0,0.281682,-0.152667,0.225045,0.000000
14.731057,0,0.281298,-0.194781,0.223798,0.000000
14.733058,0,0.280915,-0.229572,0.222542,0.000000
14.735057,0,0.280531,-0.229572,0.221278,0.000000
14.737058,0,0.280148,-0.195239,0.220004,0.000000
14.739058,0,0.279764,-0.199359,0.218722,0.000000
14.741057,0,0.278997,-0.248798,0.217432,0.000000
14.743057,0,0.278614,-0.235523,0.216133,0.000000
14.745057,0,0.278230,-0.257496,0.214825,0.000000
14.747057,0,0.277847,-0.308766,0.213509,0.000000
14.749062,0,0.277080,-0.240558,0.212181,0.000000
14.751057,0,0.276696,-0.267110,0.210851,0.000000
14.753057,0,0.275929,-0.281300,0.209510,0.000000
14.755056,0,0.275162,-0.320668,0.208160,0.000000
14.757058,0,0.274779,-0.304646,0.206801,0.000000
14.759057,0,0.274012,-0.333944,0.205436,0.000000
14.761057,0,0.273628,-0.358663,0.204062,0.000000
14.763135,0,0.272861,-0.346761,0.202625,0.000000
14.765059,0,0.272094,-0.383841,0.201288,0.000000
14.767058,0,0.271327,-0.448387,0.199889,0.000000
14.769058,0,0.270560,-0.361868,0.198483,0.000000
14.771056,0,0.269793,-0.442436,0.197071,0.000000
14.773057,0,0.268643,-0.426871,0.195648,0.000000
14.775058,0,0.267876,-0.440605,0.194218,0.000000
14.777066,0,0.267109,-0.443809,0.192774,0.000000
14.779058,0,0.265958,-0.555046,0.191336,0.000000
14.781058,0,0.265191,-0.411765,0.189882,0.000000
14.783058,0,0.264041,-0.448387,0.188422,0.000000
14.785057,0,0.262890,-0.488212,0.186956,0.000000
14.787058,0,0.261740,-0.543145,0.185480,0.000000
14.789059,0,0.260589,-0.521630,0.183997,0.000000
14.791057,0,0.259439,-0.613641,0.182509,0.000000
14.793057,0,0.258289,-0.576562,0.181012,0.000000
14.795057,0,0.257138,-0.595331,0.179508,0.000000
14.797058,0,0.255988,-0.623713,0.177996,0.000000
14.799057,0,0.254837,-0.557794,0.176479,0.000000
14.801058,0,0.253303,-0.630579,0.174953,0.000000
14.803059,0,0.252153,-0.638819,0.173420,0.000000
14.805059,0,0.250619,-0.602655,0.171881,0.000000
14.807057,0,0.249468,-0.629206,0.170336,0.000000
14.809057,0,0.247934,-0.676357,0.168784,0.000000
14.811057,0,0.246784,-0.698787,0.167225,0.000000
14.813057,0,0.245248,-0.669031,0.165659,0.000000
14.815057,0,0.243714,-0.737698,0.164087,0.000000
14.817057,0,0.242180,-0.683223,0.162508,0.000000
14.819057,0,0.240646,-0.766995,0.160922,0.000000
14.821057,0,0.239496,-0.735867,0.159331,0.000000
14.823056,0,0.237962,-0.799955,0.157733,0.000000
14.825057,0,0.236428,-0.749600,0.156128,0.000000
14.827065,0,0.234894,-0.777065,0.154511,0.000000
14.829056,0,0.233360,-0.748226,0.152902,0.000000
14.831056,0,0.231826,-0.745480,0.151280,0.000000
14.833058,0,0.229908,-0.820096,0.149649,0.000000
14.835062,0,0.228758,-0.820096,0.148012,0.000000
14.837054,0,0.226840,-0.819181,0.146378,0.000000
14.839059,0,0.225306,-0.794461,0.144728,0.000000
14.841055,0,0.223772,-0.816434,0.143079,0.000000
14.843056,0,0.221855,-0.872282,0.141421,0.000000
14.845063,0,0.220321,-0.795835,0.139751,0.000000
14.847060,0,0.218404,-0.866789,0.138085,0.000000
14.849055,0,0.216486,-0.874571,0.136415,0.000000
14.851060,0,0.214952,-0.967956,0.134731,0.000000
14.853053,0,0.213035,-0.940948,0.133052,0.000000
14.855060,0,0.211117,-0.886015,0.131356,0.000000
14.857057,0,0.209583,-0.869993,0.129663,0.000000
14.859057,0,0.207666,-0.883726,0.127962,0.000000
14.861051,0,0.206132,-0.862211,0.126262,0.000000
14.863056,0,0.204214,-0.936370,0.124546,0.000000
14.865052,0,0.202297,-0.854887,0.122834,0.000000
14.867051,0,0.200379,-0.926299,0.121115,0.000000
14.869053,0,0.198845,-0.963378,0.119388,0.000000
14.871053,0,0.196928,-0.960631,0.117658,0.000000
14.873054,0,0.195010,-0.864500,0.115922,0.000000
14.875052,0,0.193093,-0.951018,0.114184,0.000000
14.877052,0,0.191175,-0.944152,0.112440,0.000000
14.879052,0,0.189258,-0.956054,0.110692,0.000000
14.881053,0,0.187340,-0.942779,0.108939,0.000000
14.883197,0,0.185423,-0.969788,0.107055,0.000000
14.885057,0,0.183505,-0.967499,0.105417,0.000000
14.887056,0,0.181588,-0.978027,0.103652,0.000000
14.889057,0,0.179670,-0.967041,0.101882,0.000000
14.891052,0,0.177753,-0.966582,0.100112,0.000000
14.893057,0,0.175452,-1.012817,0.098331,0.000000
14.895059,0,0.173918,-0.947356,0.096548,0.000000
14.897052,0,0.172001,-0.889677,0.094768,0.000000
14.899056,0,0.169700,-0.979858,0.092975,0.000000
14.901058,0,0.167782,-0.957885,0.091181,0.000000
14.903056,0,0.165865,-1.019226,0.089386,0.000000
14.905051,0,0.163947,-1.026551,0.087591,0.000000
14.907057,0,0.162030,-1.018768,0.085782,0.000000
14.909051,0,0.160112,-0.990845,0.083981,0.000000
14.911057,0,0.158195,-0.998627,0.082165,0.000000
14.913056,0,0.155894,-0.968414,0.080352,0.000000
14.915051,0,0.153976,-1.017395,0.078540,0.000000
14.917058,0,0.152059,-0.993591,0.076714,0.000000
14.919056,0,0.149758,-1.014191,0.074893,0.000000
14.921058,0,0.147840,-1.062714,0.073066,0.000000
14.923057,0,0.145921,-1.010529,0.071238,0.000000
14.925057,0,0.144004,-0.955596,0.069406,0.000000
14.927052,0,0.141703,-1.054017,0.067577,0.000000
14.929057,0,0.139785,-1.049897,0.065735,0.000000
14.931057,0,0.137868,-1.015106,0.063895,0.000000
14.933051,0,0.135567,-1.047150,0.062058,0.000000
14.935051,0,0.133650,-1.010529,0.060214,0.000000
14.937057,0,0.131732,-1.012817,0.058362,0.000000
14.939056,0,0.129431,-1.085146,0.056512,0.000000
14.941054,0,0.127514,-0.985352,0.054663,0.000000
14.943057,0,0.125596,-0.962005,0.052806,0.000000
14.945057,0,0.123295,-1.060883,0.050951,0.000000
14.947057,0,0.121378,-0.993133,0.049093,0.000000
14.949054,0,0.119460,-1.059052,0.047236,0.000000
14.951057,0,0.117159,-1.050355,0.045371,0.000000
14.953054,0,0.115242,-1.004120,0.043510,0.000000
14.955057,0,0.113324,-0.971161,0.041642,0.000000
14.957059,0,0.111407,-0.975281,0.039773,0.000000
14.959057,0,0.109489,-0.994049,0.037906,0.000000
14.961057,0,0.107188,-1.019684,0.036036,0.000000
14.963058,0,0.105271,-1.043031,0.034164,0.000000
14.965057,0,0.102203,-0.990845,0.032291,0.000000
14.967057,0,0.101052,-1.032960,0.030417,0.000000
